dossier_id,country,holistic_policy_decision,risk_score,compliant_submission,inn_infringement,gmp_inspection_status,gmp_inspection_recent,gmp_certificate_validity,clinical_data_available,pivotal_trial_outcome,aware_category,amr_unmet_need,targets_mdr_pathogen,glass_resistance_trend,similarity_to_existing_watch,existing_watch_comparator,defect_modes
DOS-64B018BB9E,Botswana,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,watch,routine,False,rising,high,ceftriaxone,clinical_failed
DOS-289A433FD2,Botswana,reject_and_return,0.92,False,False,compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_outdated|missing_section
DOS-4346446305,Uganda,reject_and_return,0.92,False,False,non_compliant,False,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_non_compliant
DOS-A972410AC3,Botswana,reject_and_return,0.92,False,False,non_compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|missing_section|short_section
DOS-A2BCCB5425,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-61B7B31899,Botswana,reject_and_return,0.92,False,True,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|inn_infringement
DOS-B2F500778F,Uganda,deep_review,0.74,False,False,compliant,False,valid,True,endpoint_met,watch,routine,False,rising,high,erythromycin,gmp_outdated
DOS-3E9D5283CE,Uganda,reject_and_return,0.92,False,False,compliant,True,expired,True,endpoint_not_met,watch,routine,False,stable,low,ampicillin,clinical_failed|gmp_certificate_expired
DOS-3BF53293FB,Uganda,reject_and_return,0.92,False,False,non_compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-F664A8DD6E,Botswana,reject_and_return,0.92,False,True,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|inn_infringement
DOS-84AD12282F,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-B9AEDB2F6F,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-B7B3562C0C,Botswana,fast_track,0.34,True,False,compliant,True,valid,True,endpoint_met,reserve,critical,True,stable,not_applicable,not_applicable,
DOS-F38D03BEBC,Tanzania,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed
DOS-F45F218C09,Burkina Faso,reject_and_return,0.92,True,False,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-49F1499059,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_certificate_expired
DOS-F19516AAD5,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-7C1F676F5E,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,watch,routine,False,rising,moderate,gentamicin,clinical_failed|missing_section
DOS-72E78A0030,Tanzania,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-981948B315,Burkina Faso,reject_and_return,0.92,False,True,compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_outdated|inn_infringement|missing_section
DOS-9176D4813F,Botswana,reject_and_return,0.92,False,False,non_compliant,False,expired,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant
DOS-CF7B01E21C,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-DB138935D1,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-EFE86B4319,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-579FF92474,Botswana,reject_and_return,0.92,True,False,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-2186AF45A5,Uganda,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement
DOS-7516722100,Botswana,deep_review,0.78,False,False,compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_outdated
DOS-A979E7EDF4,Uganda,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement
DOS-8DC3BFD184,Botswana,reject_and_return,0.92,False,True,non_compliant,False,valid,True,endpoint_met,access,routine,False,rising,low,not_applicable,gmp_non_compliant|inn_infringement
DOS-258F9ECE8A,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-B02AA327A2,Uganda,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|short_section
DOS-3F91054871,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-A36C2D9DEB,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-9838C0B5D3,Botswana,reject_and_return,0.92,False,False,non_compliant,False,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_certificate_expired|gmp_non_compliant
DOS-B50FE64887,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_certificate_expired
DOS-4168AC4E55,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired
DOS-45C1CC12F4,Botswana,reject_and_return,0.92,False,True,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired|inn_infringement
DOS-1AD99224EF,Tanzania,reject_and_return,0.92,False,True,compliant,True,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_certificate_expired|inn_infringement
DOS-036C0ACF7C,Tanzania,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant|missing_section
DOS-69C8835CCD,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,access,routine,False,stable,low,not_applicable,clinical_missing
DOS-52618C4F0B,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,access,routine,False,rising,low,not_applicable,
DOS-5505C36286,Botswana,reject_and_return,0.92,False,True,compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_outdated|inn_infringement|short_section
DOS-E39A9EDA78,Botswana,reject_and_return,0.92,False,False,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired|short_section
DOS-2997487263,Burkina Faso,reject_and_return,0.92,False,True,compliant,False,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_outdated|inn_infringement
DOS-8C84CB7C14,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-AEA88C2A4F,Burkina Faso,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement|short_section
DOS-3781087544,Burkina Faso,reject_and_return,0.92,False,True,compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_outdated|inn_infringement
DOS-3567222AC9,Tanzania,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-BD0111220D,Burkina Faso,fast_track,0.34,True,False,compliant,True,valid,True,endpoint_met,reserve,critical,True,rising,not_applicable,not_applicable,
DOS-438E58ABC3,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|short_section
DOS-6C49E3F880,Uganda,reject_and_return,0.92,False,False,non_compliant,False,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_non_compliant
DOS-97395A8869,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,expired,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_certificate_expired
DOS-9388DC1B2D,Burkina Faso,deep_review,0.78,False,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,missing_section|short_section
DOS-42D47AF4D4,Botswana,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,reserve,critical,True,rising,not_applicable,not_applicable,inn_infringement|missing_section
DOS-81D56811EC,Uganda,reject_and_return,0.92,False,False,non_compliant,False,expired,True,endpoint_met,access,routine,False,declining,low,not_applicable,gmp_certificate_expired|gmp_non_compliant
DOS-6CB50F178F,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-3A7FBA957F,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant
DOS-796C314325,Burkina Faso,reject_and_return,0.92,False,True,compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_outdated|inn_infringement
DOS-EC3D421BE5,Uganda,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant
DOS-4AC9CC5759,Tanzania,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-804EB8E9F4,Burkina Faso,reject_and_return,0.92,False,True,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|inn_infringement
DOS-293FBD2F6F,Botswana,reject_and_return,0.92,False,False,compliant,True,expired,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_certificate_expired
DOS-BCCC1F5F33,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-7435AA43FA,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-852A56BF76,Uganda,reject_and_return,0.92,False,True,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|inn_infringement
DOS-E6B23FB8E8,Uganda,reject_and_return,0.92,False,False,compliant,False,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_outdated
DOS-08ABB0E144,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,watch,moderate,False,rising,moderate,clarithromycin,
DOS-D4087ABD13,Botswana,reject_and_return,0.92,False,True,non_compliant,False,valid,False,missing_evidence,access,routine,False,declining,low,not_applicable,clinical_missing|gmp_non_compliant|inn_infringement
DOS-33CECACF1B,Uganda,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-62766CB692,Uganda,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|missing_section
DOS-8B3DB7C8AB,Tanzania,reject_and_return,0.92,False,False,compliant,False,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired|gmp_outdated
DOS-4FF3D68CE5,Botswana,reject_and_return,0.92,False,False,compliant,False,valid,False,missing_evidence,access,routine,False,stable,low,not_applicable,clinical_missing|gmp_outdated
DOS-8A7D71BEAA,Tanzania,reject_and_return,0.92,False,True,compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_outdated|inn_infringement
DOS-277250E088,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-4E59DBB000,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,watch,routine,False,stable,low,azithromycin,
DOS-CBEDD23848,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-9AFBF1B6EB,Botswana,reject_and_return,0.92,False,True,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired|inn_infringement|missing_section
